"cell_id","elev_mean","slope_mean","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm","housing_logden"
91506,270.092651367188,21.0707855224609,0.0499232709407806,0.395136922597885,0.196771889925003,0,0.803228139877319,0,0,0,0,0,0.0573789104819298,0
91507,220.242309570312,22.5120296478271,0.289739936590195,0.0489955991506577,0.278779745101929,0,0.721220254898071,0,0,0,0,0,0.0689194872975349,0
91508,216.28173828125,20.2496509552002,0.483103841543198,0.177390068769455,0.131750553846359,0,0.868249416351318,0,0,0,0,0,0.0805201306939125,0.160786136984825
91509,179.438293457031,18.5722999572754,0.465179085731506,0.325432658195496,0.237304031848907,0,0.762695968151093,0,0,0,0,0,0.105471692979336,0.906249105930328
91510,132.13899230957,15.1954469680786,0.42851334810257,0.283596605062485,0.011859979480505,0,0.988140046596527,0,0,0,0,0,0.119778834283352,0
91511,111.376075744629,13.3009548187256,0.429409831762314,0.166311487555504,0.00825992226600647,0,0.991470754146576,0.000269344076514244,0,0,0,0,0.14700511097908,0
91512,99.0022659301758,14.0106782913208,0.145100876688957,0.0931215733289719,0.0120452074334025,0,0.987416088581085,0.000538688153028488,0,0,0,0,0.129687041044235,0
91513,91.0185089111328,14.485125541687,-0.156967744231224,0.0870979949831963,0.0143960919231176,0,0.985065221786499,0.000538688153028488,0,0,0,0,0.113127201795578,0
91514,97.1623077392578,15.1824703216553,0.167945757508278,0.0214048065245152,0.0183153972029686,0,0.971718847751617,0.00996573083102703,0,0,0,0,0.119020700454712,0
91515,77.8493881225586,10.26318359375,0.425051301717758,0.421999245882034,0,0,0.965758204460144,0.0342417694628239,0,0,0,0,0.143384918570518,0
91516,55.6735000610352,2.41835188865662,0.2169229388237,-0.0267337560653687,0.00904949568212032,0,0.803043603897095,0.117170199751854,0.0704673826694489,0.000269344076514244,0,0,0.33677339553833,0
91517,67.0168991088867,6.29926872253418,-0.194782003760338,-0.316358953714371,0,0,0.894798934459686,0.105201065540314,0,0,0,0,0.214434549212456,0
91518,82.2651138305664,10.1206722259521,-0.222081020474434,-0.178015202283859,0,0,0.948454737663269,0.0515452586114407,0,0,0,0,0.150341287255287,0.146051242947578
91519,85.5835189819336,11.0221462249756,0.0615067183971405,0.105327934026718,0,0,0.947395503520966,0.0526044741272926,0,0,0,0,0.207752391695976,0.292102485895157
91520,71.6767425537109,5.54144763946533,0.10009803622961,0.105861641466618,0.0825354531407356,0.000808032229542732,0.733507096767426,0.0640065297484398,0.00511753745377064,0.114025346934795,0,0,0.452864795923233,1.34367144107819
91521,56.7546768188477,5.48966598510742,0.116465099155903,0.246397480368614,0.173684418201447,0,0.530068457126617,0.00754163367673755,0.0422444082796574,0.212375715374947,0,0.0340853855013847,0.702585697174072,1.46051239967346
91522,38.9177017211914,6.38462591171265,0.0938987880945206,0.202996164560318,0.10131374001503,0.000269344076514244,0.662941932678223,0.0437692254781723,0,0.0612965226173401,0.0352094545960426,0.0951997637748718,0.7254678606987,1.46051239967346
91523,33.836009979248,5.33024120330811,-0.15591835975647,0.110269784927368,0.0356498211622238,0,0.764227747917175,0.129515498876572,0.0627097487449646,0,0.00789717026054859,0,0.565521359443665,1.28629946708679
91524,33.3679504394531,5.05726957321167,-0.108317255973816,0.01486802008003,0,0,0.866469919681549,0.101172223687172,0.0323578603565693,0,0,0,0.387133091688156,0.777494728565216
91525,32.7075881958008,5.25525903701782,0.0472268611192703,0.148502320051193,0,0,0.978897511959076,0.0211024768650532,0,0,0,0,0.242401093244553,0.673253059387207
91526,21.6132202148438,4.27496147155762,0.153346195816994,0.273397028446198,0.028094245120883,0.000269344076514244,0.80420857667923,0.152207046747208,0.0146820899099112,0.000538688153028488,0,0,0.352128863334656,0.929879903793335
91527,12.5007572174072,1.34728705883026,0.277775257825851,0.529723823070526,0.0309946592897177,0,0.234137043356895,0.664131045341492,0.0666970983147621,0.00404016114771366,0,0,0.509654521942139,0.837513327598572
