"unit_id","county","hab_area_km2","unit_name","n_occ","effort_years","gistar_z","hotspot","q5_flag","n_total","n_obscured","obscured_frac","kde_mean","kde_max","bobc_detected"
23602,"Solano",0.141128133096929,"Miner Slough Wildlife Area",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
23685,"Contra Costa",0.11389511663013,"Gaylord Sports Park",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
24228,"Santa Clara",4.70320495848771,"Rancho Cañada del Oro Open Space Preserve",10,14,0.29494680090566,"ns",NA,10,1,0.1,0.0000000214158220046556,0.000000103286105002098,1
24425,"Solano",0.640613779578163,"Peytonia Slough Ecological Reserve",0,3,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
24429,"Napa",4.09144891849652,"Duff Ranch",0,0,-0.492787622020552,"cold",NA,0,0,NA,0.00000000886270967725977,0.0000000567302862464203,NA
24434,"Santa Clara",1.71284836576852,"Mount Madonna County Park",0,8,-0.373857626907596,"ns",NA,0,0,NA,0.0000000000886623552354138,0.000000000915223508091145,0
24438,"Santa Cruz",0.818949687781419,"Randall Morgan Sandhills",1,2,-0.255355611836595,"ns",NA,0,0,NA,0.0000000110203117742458,0.0000000273319376020709,1
24771,"Santa Cruz",1.99945853006372,"Watsonville Slough Farms",0,6,-0.534105749969905,"cold",NA,0,0,NA,0.000000398505875409683,0.000000759985368858906,0
24947,"Napa",5.20478028410817,"Moore Creek Wilderness Park",0,5,-0.338424008642092,"ns",NA,0,0,NA,0.00000142926410262589,0.00000250902644438611,0
24949,"San Mateo",0.144058225248441,"Welden",0,0,-0.0133289324301867,"ns",NA,0,0,NA,0.0000000000673032740650115,0.0000000000785691720017745,NA
24950,"San Mateo",0.151127141240654,"Cobb/Mahoney",0,0,0.0240808518378679,"ns",NA,0,0,NA,0.000000000291172891353497,0.000000000686197099142305,NA
24951,"San Mateo",0.145081279367156,"Santos",0,0,0.0240808518378679,"ns",NA,0,0,NA,0.000000000174615100156927,0.000000000764499297201127,NA
24952,"Santa Cruz",0.463174679643489,"Minton",0,0,-0.302990390376589,"ns",NA,0,0,NA,0.000000000258869065072886,0.000000000630594465533818,NA
24956,"Santa Cruz",0.159853328876652,"Isacson",0,0,-0.0372382533853142,"ns",NA,0,0,NA,0.0000000753910853745765,0.0000000866760387907561,NA
24961,"Santa Cruz",0.153374275457176,"Katz",0,0,-0.214406344712831,"ns",NA,0,0,NA,0.000000138821405926137,0.000000262226080849359,NA
25116,"Contra Costa",3.11865069970124,"Reinhardt Redwood Regional Park",3,10,-0.357306457134042,"ns",NA,3,0,0,0.000000818646753941721,0.00000166669826739962,1
25173,"Santa Cruz",0.171250300886572,"Greyhound Rock Fishing Access",0,4,-0.196689535580079,"ns",NA,0,0,NA,0.0000000246939677595037,0.0000000953500247646843,0
25196,"Santa Clara",6.16541328764846,"Sierra Vista Open Space Preserve",44,13,2.05334522427938,"ns",NA,43,0,0,0.000000000779376396753406,0.0000000118820091543625,1
25203,"San Mateo",9.93352171747619,"Purisima Creek Redwoods Open Space Preserve",4,8,-0.180216710308521,"ns",NA,9,9,1,0.000000112391703055437,0.000000727048700355226,1
25241,"Sonoma",7.97789864417977,"Petaluma Marsh Wildlife Area",0,0,-0.373857626907596,"ns",NA,0,0,NA,NA,NA,NA
25254,"Santa Clara",0.755349893366687,"Cottonwood Creek Wildlife Area",0,0,1.64585861422609,"ns",NA,0,0,NA,NA,NA,NA
25279,"Alameda",0.247911803910511,"Sibley Volcanic Regional Preserve",1,1,-0.374281954107459,"ns",NA,0,0,NA,0.000000811097265795979,0.00000227818281928194,1
25289,"Alameda",4.1355453193931,"Don Edwards National Wildlife Refuge",0,9,-0.196689535580079,"ns",NA,0,0,NA,0.00000000287165047296867,0.000000109927235314444,0
25311,"Santa Cruz",1.71968331501009,"Lompico",1,2,-0.153131196342162,"ns",NA,0,0,NA,0.000000649846526812325,0.00000102860803963267,1
25312,"Santa Cruz",0.177095243346853,"Fall Creek",0,0,-0.21332713383312,"ns",NA,0,0,NA,0.000000000000826591182653824,0.00000000000182323492241288,NA
25329,"Marin",3.43769632241943,"Petaluma Marsh Wildlife Area",0,1,-0.53085171484269,"ns",NA,0,0,NA,NA,NA,0
25330,"Contra Costa",2.98110544695207,"Point Edith Wildlife Area",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
25346,"Sonoma",1.59225107028987,"Kelly Farm",0,6,-0.364362988401607,"ns",NA,0,0,NA,0.0000000329495897233301,0.000000146662642919182,0
25347,"Sonoma",3.13437041744257,"Armstrong Redwoods State Natural Reserve",0,9,-0.409291245173099,"cold",NA,0,0,NA,0.00000065091461465272,0.00000126492079743912,0
25801,"Napa",1.97925819517732,"Milliken Reservoir Property",0,2,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
25815,"Marin",0.572768128256061,"San Pablo Bay Wildlife Area",0,2,-0.502289644531579,"ns",NA,0,0,NA,NA,NA,0
25816,"Napa",0.998869780598529,"California State Lands Commission",0,0,-0.473243053810798,"cold",NA,0,0,NA,0.000000000288405410664438,0.00000000184468318398245,NA
25818,"Napa",1.41418250955385,"Rector Reservoir Wildlife Area",0,0,-0.373857626907596,"ns",NA,0,0,NA,0.000000247160215849362,0.000000417576217159876,NA
25824,"Santa Cruz",0.16672433659826,"Struve Slough - California Coastal Conservancy",0,0,-0.568586661916485,"cold",NA,0,0,NA,0.000000370885686606925,0.000000509826293182414,NA
25864,"Sonoma",0.144001328342745,"Stillwater Cove",0,2,-0.232123153845582,"ns",NA,0,0,NA,0.000000103128726891555,0.00000013355301575757,0
25900,"Santa Clara",0.114274628525924,"San Francisco Bay",0,1,-0.34061455495836,"ns",NA,0,0,NA,0.0000000000121612043352259,0.0000000000261949142932316,0
26044,"Contra Costa",1.9119875143847,"Franklin Canyon",0,5,-0.278733208785284,"ns",NA,0,0,NA,0.000000104629563679737,0.000000153767516053449,0
26058,"Santa Clara",0.26991923750323,"El Sereno Open Space Preserve",0,0,-0.0757242462723633,"ns",NA,1,1,1,0.0000000489459992536467,0.000000108799461884246,NA
26059,"San Mateo",9.16925268859053,"Miramontes Ridge Open Space Preserve",3,8,-0.061690299949291,"ns",NA,4,3,0.75,0.0000000000402556217526939,0.00000000223038276736531,1
26061,"Santa Clara",0.457256187337314,"Penitencia Creek Park",0,9,1.21524453814508,"ns",NA,0,0,NA,0.0000000695068820277811,0.000000193467656117718,0
26069,"Sonoma",1.61608800883873,"Riddell Preserve",4,3,0.075900702935761,"hot","occ_hot_effort_not_TRUSTED",4,0,0,0.0000000797085277781662,0.000000117920023967599,1
26070,"Sonoma",0.237514900042178,"Laguna de Santa Rosa Wetlands Preserve",0,5,-0.364362988401607,"ns",NA,0,0,NA,0.000000105389212023965,0.000000146662642919182,0
26072,"Sonoma",0.164001043649601,"Cedars Gateway",0,0,-0.232123153845582,"ns",NA,0,0,NA,0.000000167631029057702,0.000000244150697881196,NA
27031,"Contra Costa",0.980171673865237,"Deer Valley",0,0,-0.320707199509341,"ns",NA,0,0,NA,NA,NA,NA
28108,"Contra Costa",6.52213058745508,"Las Trampas Wilderness Regional Preserve",3,4,-0.00377908119369858,"ns",NA,2,1,0.5,0.000000596875509017991,0.000000960555212259351,1
28112,"Alameda",18.255007812337,"Pleasanton Ridge Regional Park",1,6,0.039200596201481,"ns",NA,1,0,0,0.00000131559136207215,0.00000658876342640724,1
28121,"Contra Costa",0.592030249946814,"Briones Regional Park",0,0,-0.0518984345886502,"ns",NA,0,0,NA,NA,NA,NA
28123,"Contra Costa",3.0378563211105,"Crockett Hills Regional Park",0,0,-0.613815173298916,"cold",NA,0,0,NA,0.0000000997076128328445,0.000000232978095482395,NA
28142,"San Mateo",0.118190602702757,"Smith Field",0,0,-0.0702763864081652,"ns",NA,0,0,NA,0.00000000874762662306239,0.0000000142727660801256,NA
28207,"Sonoma",0.225592165533652,"Petaluma Urban Separator",0,4,-0.391574436040347,"ns",NA,0,0,NA,0.0000000000845739103749743,0.000000000433581781589254,0
28256,"Santa Cruz",12.9423198925866,"Swanton Pacific Ranch",5,13,-0.214406344712831,"ns",NA,4,1,0.25,0.000000000346920214777668,0.00000000672403865920046,1
28258,"Santa Cruz",7.85158109144892,"San Lorenzo Valley Water District",3,7,-0.320707199509341,"ns",NA,3,2,0.666666666666667,0.000000013227690054407,0.000000283417449509216,1
28268,"Santa Cruz",3.58010496365469,"Santa Cruz, City of - Closed Area",0,3,-0.228336063703473,"ns",NA,0,0,NA,0.0000000530963077949309,0.000000327289001234021,0
28279,"Santa Cruz",0.544672942190825,"Center For Natural Lands Management",1,3,-0.411787865433482,"ns",NA,0,0,NA,0.00000000011570455704657,0.000000000666101007684716,1
28288,"Sonoma",0.397432028174877,"Bear Canyon",0,0,-0.302990390376589,"ns",NA,0,0,NA,0.0000000749266817479111,0.000000100176706041566,NA
28296,"Santa Cruz",0.552640770815381,"Soquel Creek Watershed District Land",0,0,-0.302990390376589,"ns",NA,0,0,NA,0.000000134573141963301,0.000000282653388694598,NA
28305,"Solano",0.141602411619209,"Al Patch Park",0,0,-0.497382291243004,"cold",NA,0,0,NA,NA,NA,NA
28318,"San Francisco",0.387045185064348,"Farallon National Wildlife Refuge",0,0,-0.135945758410281,"cold",NA,0,0,NA,0.0000000000000000000000213421979172566,0.0000000000000000000000381354799116542,NA
28340,"Santa Clara",0.159296587526319,"Coyote Creek Park",0,0,-0.44251545962214,"ns",NA,0,0,NA,0.000000818219120901631,0.000000869143320869625,NA
29079,"Marin",0.112276572804358,"Mount Tamalpais State Park",0,9,0.100796627326489,"ns",NA,0,0,NA,0.0000004155895680924,0.000000417816949038752,0
29105,"San Mateo",1.61605967084483,"Bair Island Ecological Reserve",0,5,-0.409291245173099,"cold",NA,1,1,1,0.000000000465784077974263,0.00000000688816159666317,0
29118,"Santa Clara",2.80202159499109,"Bear Creek Redwoods Open Space Preserve",3,11,-0.212058503207202,"ns",NA,6,4,0.666666666666667,0.00000012135423332893,0.000000420027305381154,1
29127,"Napa",4.89056616989954,"Lake Hennessey",1,7,-0.356140817774844,"ns",NA,1,0,0,0.00000132868274249631,0.00000230700652537053,1
29128,"Contra Costa",3.50618929681763,"Sibley Volcanic Regional Preserve",2,12,-0.37203689532068,"ns",NA,2,0,0,0.00000299616067422903,0.00000933944102143869,1
29145,"Santa Clara",0.216215632299719,"Guadalupe River Park",0,8,-0.34061455495836,"ns",NA,0,0,NA,0.000000427238092015614,0.000000781557844220515,0
29159,"Solano",1.40183239229204,"Rolling Hills Open Space",0,2,-0.483145427748509,"ns",NA,0,0,NA,NA,NA,0
29160,"Solano",0.107726845417673,"Spyglass Open Space",0,0,-0.414808436476993,"ns",NA,0,0,NA,NA,NA,NA
29162,"Contra Costa",0.303425775997224,"Delta De Anza Regional Trail",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
29388,"Sonoma",3.95289009319041,"Saddle Mountain Open Space Preserve",1,5,-0.214406344712831,"ns",NA,1,0,0,0.000000149762740875303,0.0000014652782738267,1
29389,"Sonoma",0.634619670170452,"Healdsburg Ridge Open Space Preserve",0,6,-0.285273581243837,"ns",NA,0,0,NA,0.00000000539118749642853,0.00000000845470626842371,0
29405,"Contra Costa",0.277230364292303,"Carquinez Strait Regional Shoreline",0,0,-0.553435851586539,"ns",NA,0,0,NA,NA,NA,NA
29412,"Contra Costa",7.88899128329277,"Byron Vernal Pools Regional Preserve",0,1,-0.338424008642092,"ns",NA,0,0,NA,NA,NA,0
29415,"Contra Costa",0.151453747160686,"Briones/Las Trampas Trail",2,1,-0.315575573840522,"ns",NA,0,0,NA,NA,NA,1
29420,"Alameda",3.61460244431376,"Mission Peak Regional Preserve",2,11,0.494266020597236,"ns",NA,2,0,0,0.0000000624792590997458,0.000000189640843473171,1
29544,"Alameda",22.0248688944581,"Ohlone Regional Wilderness",1,8,1.46869052289858,"ns",NA,1,0,0,0.000000760124464704859,0.00000189321872312576,1
29545,"Alameda",11.8818229967893,"Sunol Regional Wilderness",33,14,1.32695604983656,"ns",NA,33,0,0,0.000000181361968998317,0.00000180825588813605,1
29556,"Contra Costa",0.648562276784077,"Carquinez Strait Regional Shoreline",0,0,-0.609467654260363,"cold",NA,0,0,NA,NA,NA,NA
29557,"Contra Costa",0.166742204113223,"BLM",0,0,1.06659437794797,"ns",NA,0,0,NA,NA,NA,NA
29584,"Santa Clara",3.29845050706549,"Saratoga Gap Open Space Preserve",0,2,0.450256909075984,"ns",NA,2,2,1,0.00000027183591555513,0.000000608641357757733,0
29585,"San Mateo",3.57378188937645,"Skyline Ridge Open Space Preserve",0,5,0.29264079275738,"ns",NA,0,0,NA,0.0000000947428659969773,0.000000373635685946283,0
29586,"Santa Clara",0.108001136007614,"Don Edwards National Wildlife Refuge",0,0,-0.391574436040347,"ns",NA,0,0,NA,0.0000000509442550367112,0.0000000646767261969217,NA
29590,"Sonoma",13.654529435629,"Sonoma Coast State Park",2,9,0.0336289831456925,"ns",NA,1,1,1,0.0000000723984143746748,0.000000878446201113547,1
29615,"Alameda",1.79840036031631,"Coyote Hills Regional Park",0,15,-0.409291245173099,"cold",NA,0,0,NA,0.0000000166357807529494,0.0000000908666493160126,0
29617,"Alameda",7.45682906282421,"Garin Regional Park",1,3,0.218127815434014,"ns",NA,0,0,NA,0.000000332697425164952,0.00000624172525931499,1
29629,"Contra Costa",8.71151133463738,"Morgan Territory Regional Preserve",1,0,0.122213028809451,"ns",NA,0,0,NA,NA,NA,1
29664,"Marin",0.259689628230044,"Vince Mulroy Memorial Woodland Nature Preserve",0,2,-0.598069602583841,"ns",NA,0,0,NA,NA,NA,0
29687,"Napa",7.60307288949583,"Spanish Valley Park",0,2,-0.452893046213247,"cold",NA,0,0,NA,NA,NA,0
29694,"Alameda",0.131107058955303,"McLaughlin Eastshore State Park",0,9,0.813168584986766,"ns",NA,0,0,NA,NA,NA,0
29753,"Contra Costa",1.81723955261605,"CNWS to Black Diamond",0,0,-0.381060271244823,"ns",NA,0,0,NA,NA,NA,NA
29756,"San Mateo",0.804034260412663,"Gregerson",2,1,0.644323020467972,"ns",NA,2,0,0,0.000000000000137101769282118,0.000000000000714744615489676,1
29761,"Marin",0.131395730587164,"Mill Valley/Sausalito Path",0,5,3.75943989361089,"ns",NA,0,0,NA,0.000000366573715382401,0.000000683258178924007,0
29767,"San Mateo",0.156505053772002,"Krvavica",0,0,0.0893992188005448,"ns",NA,0,0,NA,0.0000000000349732777460421,0.0000000000785691720017745,NA
29768,"San Mateo",0.606231011727832,"Sinnott",0,0,-0.112135748024677,"ns",NA,0,0,NA,0.00000000997330218410752,0.0000000365762780063505,NA
29771,"Sonoma",0.510369946886204,"Estero Americano Preserve",0,1,0.0336289831456925,"ns",NA,0,0,NA,0.00000110440942080459,0.00000172424574884644,0
29772,"Sonoma",0.107991178779604,"Lower Pitkin Marsh",0,0,-0.285273581243837,"ns",NA,0,0,NA,0.000000415538892184486,0.000000478469360132294,NA
29773,"Santa Clara",0.567758756866504,"Tulare Hill Land Bank",0,2,-0.326507581446372,"ns",NA,0,0,NA,0.00000000173257497237955,0.00000000422595691773608,0
29774,"Santa Clara",0.646083699028135,"Moody Gulch Land Bank",0,0,-0.123595854978823,"ns",NA,0,0,NA,0.0000000529252801584335,0.000000108109254881583,NA
29779,"Santa Clara",11.8830596955023,"Blue Oak Ranch Reserve",31,16,3.09863696311173,"ns",NA,31,0,0,0.00000297196766041452,0.0000136756680149119,1
29780,"Napa",2.80443452924199,"Crystal Flats",0,2,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
29781,"Napa",0.885793196700959,"Stone Corral Park",0,0,-0.431623585835455,"cold",NA,0,0,NA,NA,NA,NA
29782,"Napa",0.127579960110316,"Trancas Crossing Park",0,5,-0.391574436040347,"ns",NA,0,0,NA,NA,NA,0
29784,"Sonoma",1.66642177303805,"Live Oaks Ranch",0,0,-0.232123153845582,"ns",NA,0,0,NA,0.000000789598004757863,0.00000144103034926957,NA
29785,"Napa",0.733350684462506,"Live Oaks Ranch",0,0,-0.232123153845582,"ns",NA,0,0,NA,0.000000310131952119264,0.000000693665356266138,NA
29800,"Santa Cruz",0.140732213266142,"Quail Hollow Quarry Conservation Areas",0,1,-0.340143865737531,"ns",NA,0,0,NA,0.00000000842422753777328,0.0000000119323599889753,0
31035,"Contra Costa",0.236360145423785,"Ridgeview Open Space",0,0,-0.286040232477184,"ns",NA,0,0,NA,NA,NA,NA
31201,"Santa Cruz",0.319143329826505,"Quail Hollow Quarry Conservation Areas",1,0,-0.29417787687615,"ns",NA,0,0,NA,0.0000000130780071216918,0.0000000342786279361462,1
31204,"Alameda",0.705416959280423,"Las Trampas Wilderness Regional Preserve",0,0,-0.0372382533853142,"ns",NA,0,0,NA,0.000000495105268782936,0.000000596235679495294,NA
31205,"Solano",7.60196196476525,"Wilcox Ranch",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
31207,"Santa Clara",0.473211030588516,"Tulare Hill",0,4,0.0174251879483409,"ns",NA,0,0,NA,0.000000000278865208702683,0.00000000123507537530543,0
34900,"Contra Costa",0.462963641705766,"Mokelumne Trail",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
34926,"Santa Clara",2.55216735184791,"Bear Creek Redwoods Open Space Preserve",7,7,-0.079292842933816,"ns",NA,7,0,0,0.000000128731670656634,0.000000423378253344708,1
34960,"Santa Clara",0.354805493577484,"Heintz Open Space",3,9,0.0924596255962048,"ns",NA,3,0,0,0.00000000684934864381148,0.0000000176412928709624,1
34961,"Santa Clara",0.235843636086544,"Santa Rosa Open Space",1,7,0.0491260473963935,"ns",NA,1,0,0,0.00000000197481164754265,0.00000000512070430502831,1
34999,"Napa",2.53662905790022,"Newell Open Space Preserve",0,3,-0.42081347728328,"ns",NA,0,0,NA,0.000000500808198466984,0.000000766014181863284,0
35002,"Alameda",1.98431101524808,"Doolan Canyon Regional Preserve",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
35003,"Contra Costa",0.167126936905101,"Oak Hill Lane",0,0,-0.267556772111086,"ns",NA,0,0,NA,NA,NA,NA
35010,"Contra Costa",1.14911556830985,"Doolan Canyon Regional Preserve",0,1,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
35027,"Contra Costa",0.718851785118118,"Viera-North Peak",0,0,-0.267556772111086,"ns",NA,0,0,NA,NA,NA,NA
35030,"Contra Costa",0.868562520602304,"Mangini Ranch",0,3,1.09291273672053,"ns",NA,1,1,1,NA,NA,0
35041,"Santa Clara",0.158656730372336,"El Torro Preserve",0,0,-0.266982169388674,"ns",NA,0,0,NA,0.0000000000000000000000263306639810612,0.0000000000000000000000633694994389915,NA
35054,"Sonoma",12.4562984475665,"San Pablo Bay National Wildlife Refuge",0,3,-0.391574436040347,"ns",NA,0,0,NA,0.000000118906370971672,0.000000336771137199321,0
35057,"Santa Clara",0.389139968164352,"Silicon Valley Land Conservancy",0,0,-0.103833617675147,"ns",NA,0,0,NA,0.0000000324733520074005,0.0000000578443817289553,NA
35058,"San Mateo",0.354115705328369,"El Corte de Madera Creek Open Space Preserve",0,3,0.104496219676699,"ns",NA,0,0,NA,0.0000000776968818172463,0.000000201281039835521,0
35074,"Contra Costa",3.27467836315366,"Lafayette Reservoir",2,11,-0.115767297030944,"ns",NA,0,0,NA,0.0000148454428199329,0.0000148454419104382,1
35076,"Solano",0.121414067342322,"Alpine Open Space",1,0,-0.534105749969905,"cold",NA,1,0,0,NA,NA,1
35092,"San Francisco",0.236626154270902,"Fort Mason",0,10,-0.409291245173099,"cold",NA,0,0,NA,0.00000160584022523835,0.00000197771987586748,0
35095,"San Francisco",0.188993992559161,"Baker Beach",0,13,-0.409291245173099,"cold",NA,0,0,NA,0.00000102981300642568,0.00000181612108463014,0
35097,"San Francisco",0.344598047999825,"Crissy Field",0,11,-0.409291245173099,"cold",NA,0,0,NA,0.00000425178768637124,0.00000506956712342799,0
35102,"Marin",2.56142048277642,"Hamilton Wetlands",0,6,-0.585509559433846,"ns",NA,0,0,NA,NA,NA,0
35104,"Solano",2.67503130004731,"Meins Landing",0,1,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
35110,"Contra Costa",4.79267706914274,"Dutch Slough",0,6,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,0
35111,"Solano",2.39797864714128,"Stebbins Cold Canyon Reserve",0,3,-0.494117771120946,"ns",NA,0,0,NA,NA,NA,0
35113,"Contra Costa",0.154348749783995,"Mount Diablo Gateway",0,3,1.24666544214221,"ns",NA,0,0,NA,NA,NA,0
35115,"Marin",0.101137227816361,"San Geronimo Ridge Acq",0,0,-0.179396345458525,"ns",NA,0,0,NA,0.000000380647094289088,0.000000390261078564436,NA
35116,"Solano",6.05573184183562,"Patwino Worrtla Kodoi Dihi Open Space Park",0,4,-0.338424008642092,"ns",NA,0,0,NA,NA,NA,0
35121,"Alameda",0.135247588426749,"Niles Community Park",0,7,-0.334968879961836,"ns",NA,0,0,NA,0.0000000507504083202548,0.0000000865799805183087,0
35125,"San Mateo",1.45157684283183,"Long Ridge Open Space Preserve",0,0,-0.0402974028833532,"ns",NA,0,0,NA,0.000000366261815543112,0.000000757185205202404,NA
35146,"Sonoma",2.18612133268258,"Bohemia Ecological Preserve",0,5,-0.338424008642092,"ns",NA,0,0,NA,0.00000036671048064818,0.00000102605758911523,0
35157,"Sonoma",0.456984157874469,"Petaluma Marsh Acquisition, Enhancement and Access",0,3,-0.409291245173099,"cold",NA,0,0,NA,0.00000000000893325691198044,0.0000000000260723751616121,0
35364,"Santa Cruz",0.28612970808358,"Unnamed Site - Scotts Valley, City of",0,2,0.428013835899146,"ns",NA,0,0,NA,0.0000000000026192943213682,0.0000000000188715570947906,0
35477,"Napa",0.6948965624943,"Unnamed site - California Department of General Services",0,0,-0.511619154737498,"cold",NA,0,0,NA,0.0000000245158027212256,0.0000000486078945982626,NA
35702,"Napa",0.481795564461277,"Unnamed site - California Department of General Services",0,0,-0.511619154737498,"cold",NA,0,0,NA,0.0000000468630680927618,0.000000102997262274585,NA
35709,"Napa",0.233136296486043,"Unnamed site - California Department of General Services",0,0,-0.409291245173099,"cold",NA,0,0,NA,0.0000000863448050836269,0.000000858352052546252,NA
35922,"Napa",0.177401285722475,"Unnamed site - Napa, City of",0,0,-0.320707199509341,"ns",NA,0,0,NA,0.000000279283796089658,0.000000677716968766617,NA
35999,"Santa Cruz",2.78798693170704,"Sierra Azul Open Space Preserve",1,3,-0.320707199509341,"ns",NA,0,0,NA,0.0000000311253849361037,0.000000092487468350555,1
36254,"Marin",0.760572292085668,"Petaluma Marsh",0,0,-0.373857626907596,"ns",NA,0,0,NA,NA,NA,NA
36351,"Contra Costa",0.109003969771536,"City Park",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
36504,"Santa Cruz",0.779240539279265,"City Open Space",0,4,-0.213026644175449,"ns",NA,0,0,NA,0.000000000000000000271720042429661,0.00000000000000000166887741767575,0
36505,"Santa Cruz",0.945914598219723,"Unnamed site - Watsonville, City of",0,4,-0.373857626907596,"ns",NA,0,0,NA,0.0000000227887522186165,0.000000193498294720484,0
36536,"Santa Clara",1.17057512470697,"Unnamed Site - Morgan Hill, City of",0,3,-0.280287241609297,"ns",NA,0,0,NA,0.0000000000137297308938633,0.000000000433367230989745,0
36628,"Santa Cruz",0.27868578927932,"City Open Space",0,0,-0.227422300301532,"ns",NA,0,0,NA,0.0000000000000000000666211265350208,0.000000000000000000139083298492705,NA
36638,"Santa Clara",0.120770795915536,"Morgan Hill Community Park",0,1,-0.254608000101347,"ns",NA,0,0,NA,0.0000000000000000000000540705269951038,0.0000000000000000000000649710890249819,0
36695,"Santa Clara",0.462769474673684,"Stevens Creek County Park",5,7,0.220777901316076,"ns",NA,5,0,0,0.000000313868241619275,0.00000065642336721794,1
36697,"Santa Clara",0.327307806960599,"Vasona Lake County Park",4,13,-0.180216710308521,"ns",NA,0,0,NA,0.00000000192357796358067,0.00000000305446890003225,1
36698,"Santa Clara",0.244422899231531,"Los Gatos Creek Park",0,8,-0.108105489916321,"ns",NA,0,0,NA,0.0000000763572316486716,0.000000102552185410332,0
36699,"Santa Clara",0.184872686872025,"Los Gatos Creek Trail",0,11,-0.409291245173099,"cold",NA,0,0,NA,0.000000120258249580729,0.000000243596730342688,0
37025,"Napa",0.157620886281396,"Stebbins Cold Canyon Reserve",0,0,-0.45467170075952,"ns",NA,0,0,NA,NA,NA,NA
37026,"Santa Clara",10.3940930102439,"Mount Madonna County Park",1,13,-0.373857626907596,"ns",NA,2,1,0.5,0.0000000520085485788968,0.000000121668733754632,1
38000,"Santa Clara",1.45337956518974,"Sunnyvale Baylands Park",0,10,-0.409291245173099,"cold",NA,0,0,NA,0.0000000360620333594852,0.000000121145276921197,0
38013,"Santa Clara",0.171836705899581,"Ulistac Natural Area",0,14,-0.285273581243837,"ns",NA,0,0,NA,0.000000000770618346912499,0.00000000115430087710422,0
38031,"Santa Clara",0.266337899072533,"Sierra Vista Open Space Preserve",0,0,1.78759308728811,"ns",NA,0,0,NA,0.0000000000358703448888331,0.000000000128723587344837,NA
38032,"Santa Clara",1.45285521233397,"Seven Oaks Hill",0,0,-0.478019951338883,"ns",NA,0,0,NA,0.00000000000000462830279676185,0.000000000000161794311130149,NA
38037,"Santa Cruz",0.333313081350014,"Lachenbruch",0,0,0.224629875382041,"ns",NA,0,0,NA,0.00000000143873124525129,0.00000000339442340901996,NA
42002,"Santa Cruz",33.1318558569776,"San Vicente Redwoods",1,12,-0.302990390376589,"ns",NA,3,2,0.666666666666667,0.0000000000000215676645108891,0.00000000000487645427510452,1
43096,"Napa",0.161948169733845,"Unnamed site - California Department of General Services",0,0,-0.492787622020552,"cold",NA,0,0,NA,0.0000000657763052913651,0.00000012069308752416,NA
43105,"San Mateo",0.123965563730097,"La Honda Creek Open Space Preserve",0,0,-0.0372382533853142,"ns",NA,0,0,NA,0.0000000895278020607293,0.000000100445362249957,NA
43107,"Alameda",0.431095893556791,"Cull Canyon Regional Recreation Area",1,4,-0.164176925843537,"ns",NA,0,0,NA,0.000000631479565527115,0.00000085075316746952,1
44005,"Napa",0.648523392059268,"Alston Park",1,3,-0.391574436040347,"cold",NA,1,0,0,0.000000153298884697506,0.000000182312476226798,1
44307,"Napa",0.263487179624364,"United States Bureau of Reclamation",0,0,-0.452893046213247,"cold",NA,0,0,NA,NA,NA,NA
44308,"Napa",0.960168831810665,"United States Bureau of Reclamation",0,1,-0.452893046213247,"cold",NA,0,0,NA,NA,NA,0
44309,"Napa",0.835875806305504,"United States Bureau of Reclamation",0,0,-0.409291245173099,"cold",NA,0,0,NA,NA,NA,NA
44410,"San Mateo",1.42171536952403,"Alpine Ranch",0,1,0.228697746976222,"ns",NA,0,0,NA,0.0000000211377102488086,0.0000000594155160626997,0
44413,"San Mateo",0.647050054828476,"Butano Crest West",0,0,-0.0757242462723633,"ns",NA,0,0,NA,0.000000000695703716857565,0.00000000277931722081348,NA
44457,"San Mateo",0.107820190160519,"Cowell-Purisima Coastal Trail",1,3,-0.244375848168457,"ns",NA,1,0,0,0.000000000855477466643606,0.00000000622111873127551,1
44493,"Sonoma",5.48221705264759,"San Pablo Bay National Wildlife Refuge",0,2,-0.409291245173099,"cold",NA,0,0,NA,0.000000165721502298766,0.00000036864105368295,0
44529,"Santa Clara",0.197905590821938,"Coyote Creek Parkchain",0,2,-0.436853261748263,"ns",NA,0,0,NA,0.000000426490743166141,0.000000562298907880177,0
44702,"Mendocino",0.1453742610325,"Gualala River Forest",0,0,-0.373857626907596,"ns",NA,0,0,NA,NA,NA,NA
