"unit_id","county","hab_area_km2","unit_name","n_occ","effort_years","gistar_z","hotspot","q5_flag","n_total","n_obscured","obscured_frac","kde_mean","kde_max"
5101,"Contra Costa",0.284016696799946,"Lafayette Community Park",0,2,-0.211636258320938,"ns",NA,0,0,NA,NA,NA
5106,"Sonoma",4.76659584284033,"Mark West Creek Regional Park & Open Space Preserve",4,7,0.00475234957818558,"ns",NA,4,0,0,0.000000116181411158323,0.000000128869984905577
5115,"Napa",0.131705320899121,"Department Of Transportation",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
5121,"San Mateo",11.4849959832742,"Purisima Creek Redwoods Open Space Preserve",0,15,0.123998199075508,"ns",NA,1,1,1,0.00000000761906537860568,0.0000000216746638415088
5133,"Marin",0.807025702325573,"Bishop Pine Preserve",0,1,-0.174094406214199,"ns",NA,0,0,NA,0.0000000168732565697383,0.0000000180752621758984
5175,"Solano",0.595574285076395,"Gonzales Open Space",0,1,-0.280696895853321,"cold",NA,0,0,NA,NA,NA
5192,"Marin",0.262808266294872,"La Cresta Open Space",0,2,-0.306295426308703,"cold",NA,0,0,NA,0.0000000347320643356852,0.000000035502051076719
5195,"Marin",0.24152008888725,"Atkinson Open Space Purchase",0,1,-0.262332310850271,"cold",NA,0,0,NA,0.0000000295731759081264,0.0000000297420932326986
5225,"Marin",0.118131096984217,"Del Madera Subdivision Open Space",0,0,-0.242654995909454,"cold",NA,0,0,NA,0.0000000261394355050015,0.0000000301172740080347
5263,"Alameda",0.102942546481031,"Arroyo Mocho Bike Trail",0,1,-0.153416756738804,"ns",NA,0,0,NA,0.000000000692246981959244,0.000000000692246981959244
5275,"Sonoma",0.364021826073379,"Howarth Park",0,13,-0.0667863527387683,"ns",NA,0,0,NA,0.0000000606694072757819,0.0000000680684593135084
5305,"Santa Clara",0.110501963558599,"Timothy Hopkins Park",0,4,0.362445861162955,"ns",NA,0,0,NA,0.0000000530730837056126,0.0000000571852147857044
5324,"Sonoma",1.28300391864076,"Kruse Rhododendron State Natural Reserve",0,2,-0.209863757372676,"cold",NA,0,0,NA,0.0000010314757901142,0.00000113831481485249
5358,"Contra Costa",14.6995776292996,"Marsh Creek State Historic Park",0,12,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
5363,"Marin",1.7433497659681,"Audubon Canyon Ranch",0,10,-0.209863757372676,"cold",NA,0,0,NA,0.0000000581096166740735,0.0000000745966417525779
5369,"Sonoma",1.23002523324484,"Riverfront Regional Park",0,9,-0.174094406214199,"ns",NA,0,0,NA,0.000000100482942855251,0.000000107577491803568
5373,"Sonoma",9.66990581670783,"Hood Mountain Regional Park and Open Space Preserve",5,13,0.186072695158706,"ns",NA,11,7,0.636363636363636,0.000000156002954554424,0.000000245224129002963
5385,"Sonoma",0.135386980769239,"Wohler Bridge Fishing Access",0,1,-0.174094406214199,"ns",NA,0,0,NA,0.0000000947200149425953,0.0000000952309520130257
5394,"San Francisco",0.122614460798117,"Pine Lake Park",0,5,-0.289465805365592,"cold",NA,0,0,NA,0.00000000743928740831734,0.00000000759672413863655
5806,"Solano",4.00405178058159,"Calhoun Cut Ecological Reserve",0,1,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
6616,"Marin",0.692268461163226,"Camino Alto Open Space Preserve",0,3,-0.322303460108775,"cold",NA,0,0,NA,0.0000000356424791903009,0.0000000389560739222361
6857,"Marin",0.133234863908551,"Hawthorne Hills Town Open Space",1,0,0.0381564603635073,"ns",NA,0,0,NA,0.0000000184209678621983,0.0000000184209678621983
6869,"Marin",0.248272652437702,"Sorich Ranch Park",0,1,-0.32297196499353,"ns",NA,0,0,NA,0.0000000124552110847276,0.0000000152276697917841
6898,"Marin",2.60061090654618,"Harry A Barbier Memorial Park",0,8,-0.298760460208231,"ns",NA,0,0,NA,0.00000000537308642023504,0.00000000816959655480787
7007,"Sonoma",1.10274474024743,"Lafferty Ranch",0,3,0.00475234957818558,"ns",NA,0,0,NA,0.000000167679459650572,0.000000202216995148774
7020,"Sonoma",1.84460910678918,"Shollenberger Park",0,13,-0.209863757372676,"cold",NA,1,1,1,0.0000000123457146727901,0.0000000139604834359375
7172,"Sonoma",0.137056957043096,"Cloverdale River Park",0,2,-0.0310170015802914,"ns",NA,0,0,NA,NA,NA
7219,"San Francisco",0.371320221464315,"Candlestick Point State Recreation Area",0,12,-0.209863757372676,"cold",NA,0,0,NA,0.00000000579357717356288,0.0000000071344485874647
8156,"Contra Costa",4.373820016576,"Carquinez Strait Regional Shoreline",0,7,-0.330037075964696,"cold",NA,0,0,NA,0.0000000725062463402537,0.0000000725062463402537
8210,"Sonoma",5.19240392011328,"Calabazas Creek Open Space Preserve",2,7,0.0985511175642222,"ns",NA,9,7,0.777777777777778,0.000000364767316796133,0.000000419911543758644
8457,"Marin",2.09168489163341,"Cascade Canyon Open Space Preserve",0,7,0.1728397638939,"ns",NA,0,0,NA,0.0000000271405671270486,0.0000000308894030354168
8566,"San Mateo",14.1366820062329,"Año Nuevo State Park",1,17,-0.0141549520544008,"ns",NA,1,0,0,0.00000000663069377182524,0.00000000907823238804895
8784,"Contra Costa",0.615733846627682,"Dutra Ranch",0,2,-0.284012883923671,"ns",NA,0,0,NA,NA,NA
8824,"Solano",5.85802312082888,"Vallejo Swett",0,7,-0.271661587897018,"cold",NA,0,0,NA,0.000000132314795564525,0.000000132314795564525
8836,"Solano",4.66045671121173,"Eastern Swett",0,5,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
8859,"Sonoma",0.112251605836584,"Keiser Park",0,0,-0.174094406214199,"ns",NA,0,0,NA,0.000000109772699374844,0.000000109772699374844
8871,"San Mateo",10.934630753249,"El Corte de Madera Creek Open Space Preserve",0,12,0.084225859589453,"ns",NA,1,1,1,0.000000037918486128774,0.000000104736493256041
8931,"Santa Clara",0.417821147061217,"Castle Rock State Park",0,1,-0.0590074283806956,"ns",NA,0,0,NA,0.000000076966067297235,0.00000008236840187692
9047,"Santa Clara",0.132156396538885,"Cataldi Park",0,1,-0.119467811549053,"ns",NA,0,0,NA,0.00000000716471237893757,0.00000000727422921897869
9277,"San Mateo",1.01648923049012,"Sweeney Ridge",0,0,-0.167453501319181,"ns",NA,0,0,NA,0.00000000136415090334907,0.00000000170585234826603
9314,"San Mateo",0.911889386939325,"Pillar Point Bluff",0,13,0.118174804779204,"ns",NA,0,0,NA,0.00000000663429400304949,0.00000000685178624948435
9357,"Contra Costa",0.285036439724056,"Delta Islands",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
9433,"Alameda",0.56646961427139,"Byron Conservation Bank",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
9456,"Alameda",21.424100185516,"Eden Landing Ecological Reserve",0,10,-0.209863757372676,"cold",NA,1,1,1,0.0000000298358600048232,0.0000000672357671760437
9627,"Solano",1.14109646001692,"Centennial Park",0,5,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
9709,"Santa Clara",0.236706741024893,"Silver Creek Linear Park",0,3,-0.221314647118306,"cold",NA,0,0,NA,0.0000000484088538144078,0.0000000527072074874013
9772,"Napa",94.4750797594769,"Lake Berryessa",1,9,-0.174094406214199,"cold",NA,1,0,0,NA,NA
9819,"Sonoma",7.12569535288108,"Tolay Lake Regional Park",1,11,-0.138325055055722,"ns",NA,2,1,0.5,0.0000000399796853400858,0.0000000651189182576672
9831,"Sonoma",0.267993778309662,"Crinella Park",0,0,-0.209863757372676,"cold",NA,0,0,NA,0.0000000170712652902694,0.0000000198806695550502
9994,"San Mateo",1.23452424137667,"Coastside County Water District",0,3,0.0405217007366625,"ns",NA,0,0,NA,0.00000000199510408194215,0.00000000234267027998669
10425,"Sonoma",0.309602555977318,"A Place to Play Park",0,1,-0.199837023585257,"ns",NA,0,0,NA,0.0000000269381050799211,0.0000000273620024415777
11113,"Santa Clara",0.825916453159357,"Chesbro Reservoir County Park",0,2,-0.0384957104961882,"ns",NA,0,0,NA,0.0000000412295619867109,0.0000000513931439627413
11238,"Marin",5.00164666647521,"China Camp State Park",1,13,-0.253785653035861,"cold",NA,1,0,0,0.00000000327548344003503,0.00000000464779992270792
11320,"Contra Costa",0.10401125814092,"Dallas Ranch Park",0,1,-0.242654995909454,"cold",NA,0,0,NA,NA,NA
11523,"Contra Costa",0.175141723069437,"Sunset Park Athletic Complex",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
11820,"Contra Costa",0.100884648208556,"Clayton Community Park",0,2,-0.252676457568109,"cold",NA,0,0,NA,NA,NA
11831,"Santa Clara",0.134108639909077,"Community Center",0,4,-0.209863757372676,"cold",NA,0,0,NA,0.0000000380084728135444,0.0000000381266112015055
12717,"Alameda",0.103813622052138,"Lakeshore Park",0,0,-0.242654995909454,"cold",NA,0,0,NA,0.00000000759819140938589,0.00000000759819140938589
12802,"Alameda",0.105022398833554,"Newark Sportsfield Park",0,0,-0.209863757372676,"cold",NA,0,0,NA,0.000000000882419581849092,0.000000000882419581849092
12859,"Marin",0.554280096667085,"Civic Center Lagoon Park",0,7,-0.300919630643503,"ns",NA,0,0,NA,0.00000000638757269300072,0.00000000812964895402501
13006,"Alameda",1.17797936855941,"Fremont Central Park",0,12,-0.232220545851334,"cold",NA,0,0,NA,0.00000000195624760834789,0.00000000281213052844009
13020,"Alameda",0.871270321653005,"Claremont Canyon Regional Reserve",1,13,-0.196411915652022,"ns",NA,1,0,0,0.00000000095828478485771,0.000000000970195257465889
13051,"Solano",0.465569486252126,"Unnamed Site - Vacaville, City of",0,2,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
13052,"Santa Cruz",0.386487206124007,"Anna Jean Cummings Park",2,9,0.147829754212093,"ns",NA,0,0,NA,0.00000000709433400913895,0.00000000744774242278368
13078,"Contra Costa",16.503252175151,"Clayton Ranch Regional Preserve",0,1,-0.252676457568109,"cold",NA,0,0,NA,NA,NA
13101,"Napa",1.64357777484344,"Cleary Reserve",0,2,-0.232220545851334,"cold",NA,0,0,NA,0.0000000396219803633358,0.0000000451167316839474
13181,"San Mateo",5.09649375399656,"Cloverdale Coastal Ranches",0,8,0.112060403053616,"ns",NA,1,1,1,0.00000000207146522157586,0.00000000606794170465719
13243,"Alameda",0.217012440028906,"North Oakland Sports Center",0,3,-0.275217460307687,"ns",NA,0,0,NA,0.00000000220972928843821,0.00000000235363439848868
13259,"San Mateo",1.87996993214179,"Coal Creek Open Space Preserve",0,7,1.09027653392386,"hot","occ_hot_effort_hot_SUSPECT",0,0,NA,0.000000418974110516501,0.000000469025451366178
13326,"Santa Clara",0.185076988412247,"Almaden Lake",0,11,-0.0255238327898417,"ns",NA,0,0,NA,0.0000000570550398037994,0.000000066650947871949
13404,"Alameda",0.21824608475418,"Dunsmuir Estate Park",0,0,-0.226874410218402,"ns",NA,0,0,NA,0.0000000651794209716172,0.000000065429496487468
13421,"Napa",0.160829119441171,"Kimberly Park",0,1,-0.211636258320938,"ns",NA,0,0,NA,0.000000157644421960867,0.000000159476840622119
13478,"Sonoma",0.389787175774543,"Montini",0,6,-0.0310170015802914,"ns",NA,0,0,NA,0.000000236089704230835,0.000000258909608419344
13530,"Contra Costa",0.105925034990286,"Hillcrest Community Park",0,2,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
13532,"Contra Costa",0.163322328059683,"Willow Pass Community Park",0,1,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
13550,"Contra Costa",0.122039060531135,"Concord Community Park",0,1,-0.242654995909454,"cold",NA,0,0,NA,NA,NA
13556,"Contra Costa",1.07009855753528,"Lime Ridge Open Space",0,5,-0.271661587897018,"cold",NA,0,0,NA,NA,NA
13559,"Contra Costa",0.472927026380899,"Newhall Community Park",0,6,-0.280696895853321,"cold",NA,0,0,NA,NA,NA
13762,"Alameda",0.329026556210764,"Cesar Chavez Park",0,15,-0.138325055055722,"ns",NA,0,0,NA,NA,NA
13850,"Alameda",0.394919302461218,"Aquatic Park",0,9,-0.174094406214199,"ns",NA,0,0,NA,NA,NA
13861,"Santa Clara",16.0684698518608,"Almaden Quicksilver Park",5,14,0.0405217007366625,"ns",NA,6,1,0.166666666666667,0.000000114866374190115,0.00000016588543871876
13862,"Santa Cruz",0.330543910272836,"Arana Gulch",0,9,-0.180617520732422,"ns",NA,0,0,NA,0.00000000454578774622405,0.00000000520856024976979
13945,"San Mateo",0.171475308722917,"Stulsaft Park",0,7,0.625869656568994,"hot","occ_hot_effort_hot_SUSPECT",0,0,NA,0.0000000372043871266214,0.0000000431273399215115
13977,"San Mateo",1.9099032850087,"Edgewood Park and Natural Preserve",4,15,0.0538463545660252,"ns",NA,4,0,0,0.0000000130203190451539,0.0000000208682422453421
14017,"San Mateo",0.356278702607041,"Shoreline Bayfront Seal Point",0,10,-0.209863757372676,"cold",NA,1,1,1,0.00000000186408688485074,0.00000000186408688485074
14062,"San Mateo",0.956653098981631,"Laurelwood Park and Sugarloaf Mountain",0,12,-0.187365701928555,"ns",NA,0,0,NA,0.00000000199946881274116,0.00000000300058911051337
14075,"San Mateo",0.556399285226966,"Coyote Point Recreation Area",0,11,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
14122,"Marin",0.125275241371901,"Natalie Coffin Greene Park",0,5,0.0399077707905076,"ns",NA,0,0,NA,0.0000000234030856915979,0.0000000234030856915979
14159,"Santa Clara",0.133418693898209,"Central Park",0,4,-0.174094406214199,"ns",NA,0,0,NA,0.0000000234717862923617,0.0000000235894610511878
14204,"Contra Costa",2.75635665232847,"Contra Loma Regional Park",0,9,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
14331,"San Mateo",0.223285014083391,"Big Canyon Park",0,5,0.0538463545660252,"ns",NA,0,0,NA,0.0000000076949620009259,0.00000000958302592835025
14337,"San Mateo",0.264169917265675,"Eaton Park",1,3,0.0538463545660252,"ns",NA,0,0,NA,0.00000000921090048677797,0.00000000958302592835025
14487,"Santa Clara",1.0678930508326,"Stewart Ridge",0,0,-0.180617520732422,"ns",NA,0,0,NA,0.0000000462156961589244,0.0000000496504846125845
14504,"Santa Clara",4.41573956000401,"Mount Madonna County Park",2,14,-0.0855188663593018,"ns",NA,2,0,0,0.000000014489192956546,0.0000000220343157053549
14545,"Santa Clara",0.124790192563739,"Las Animas Park",0,1,-0.174094406214199,"ns",NA,0,0,NA,0.00000000522820009507541,0.00000000522820009507541
14563,"Marin",0.160122342747141,"Alta Bowl Open Space Preserve",0,3,-0.306295426308703,"cold",NA,0,0,NA,0.000000034582569696795,0.0000000349751552164435
14639,"Santa Clara",0.269978383223867,"Quarry Park",0,7,-0.133415704811255,"ns",NA,0,0,NA,0.0000000393600601000799,0.0000000395206676273574
14690,"Santa Clara",0.867918358004269,"Coyote Creek Parkchain I",1,9,-0.199837023585257,"cold",NA,0,0,NA,0.0000000233235422086864,0.0000000467244127833055
14720,"Santa Clara",6.98697622476484,"Coyote Creek Parkway",1,10,-0.272596885683331,"cold",NA,1,0,0,0.0000000879995454283744,0.000000112845818023288
14758,"Alameda",0.195315622600408,"Emerald Glen Park",0,2,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
14914,"Sonoma",0.526013369257511,"Crane Creek",1,13,0.0405217007366625,"ns",NA,1,0,0,0.0000000928854859694184,0.000000104256884014831
14942,"Marin",0.110892123380254,"Hal Brown Park at Creekside",0,2,-0.33068182787541,"ns",NA,0,0,NA,0.0000000220822027330314,0.0000000237758914778397
14996,"Santa Clara",0.113100109931448,"Cardoza Park",0,0,-0.138325055055722,"ns",NA,0,0,NA,0.00000000217448636874451,0.00000000217448636874451
15030,"San Francisco",0.22851374793149,"Crocker Amazon Playground",0,4,-0.289465805365592,"cold",NA,0,0,NA,0.00000000403154398753713,0.00000000421678780782031
15036,"Sonoma",1.33930854496427,"Carrington Coast Ranch",0,5,-0.174094406214199,"ns",NA,0,0,NA,0.0000000636124681818728,0.0000000696927529020286
15087,"Alameda",0.136354646785555,"Crown Memorial Regional Shoreline",0,10,-0.232220545851334,"cold",NA,0,0,NA,NA,NA
15119,"Santa Clara",0.10176890214357,"Cuesta Park",0,10,0.18359910537057,"ns",NA,0,0,NA,0.000000105654912374575,0.000000119601921255708
15150,"Alameda",1.03212476793638,"Cull Canyon Regional Recreation Area",0,3,-0.0565425703783578,"ns",NA,0,0,NA,0.000000135314351723537,0.000000148520385323536
15183,"Santa Clara",2.56319278874887,"Alum Rock",1,15,-0.0667863527387683,"ns",NA,0,0,NA,0.00000000578308645415859,0.0000000087394083081449
15212,"Napa",0.161024552122387,"Dale Peters Clyde",0,2,0.0985511175642222,"ns",NA,0,0,NA,0.000000323366947441173,0.000000328827127304976
15246,"Solano",0.433491419730082,"Dan Foley Park",0,3,-0.243880253410086,"ns",NA,0,0,NA,0.000000157895712504796,0.000000161637032647377
15302,"San Mateo",0.101590391386888,"Orange Memorial Park",0,3,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
15353,"Contra Costa",0.552980460019153,"Fernandez Ranch",0,5,-0.314394127622371,"cold",NA,0,0,NA,0.0000000116338547684336,0.0000000160743685029274
15367,"Contra Costa",0.138525024894672,"Osage Station Park",0,2,-0.242654995909454,"cold",NA,0,0,NA,0.0000000227292797916334,0.0000000250654199618339
15376,"Santa Clara",1.95138072243126,"Carnadero Preserve",0,0,-0.174094406214199,"ns",NA,0,0,NA,0.0000000000563207536163901,0.00000000011208691613751
15398,"Santa Cruz",0.495613543463759,"Ellicott Slough National Wildlife Refuge",0,3,-0.322303460108775,"cold",NA,0,0,NA,0.000000000430445429300264,0.000000000540218814126803
15481,"Alameda",0.167351329981249,"Middle Harbor Shoreline Park",0,11,-0.209863757372676,"cold",NA,0,0,NA,0.0000000121582894863081,0.0000000121582894863081
15523,"Marin",0.617955795466405,"Deer Island Open Space Preserve",0,7,-0.300919630643503,"ns",NA,0,0,NA,NA,NA
15586,"San Mateo",0.105640142864654,"Alto Loma",0,0,-0.252676457568109,"cold",NA,0,0,NA,0.00000000132644362160761,0.00000000132644362160761
15608,"Alameda",4.87050022363209,"Del Valle Regional Park",0,9,0.469753914638386,"hot","occ_hot_effort_not_TRUSTED",0,0,NA,0.000000000710010550353246,0.00000000101264463481243
15618,"Alameda",0.101245861288729,"Alden E. Oliver Sports Park",0,0,-0.138325055055722,"ns",NA,0,0,NA,0.0000000564033229011329,0.0000000699494293598946
15684,"Contra Costa",2.45000522480626,"Diablo Foothills Regional Park",0,13,-0.176101765736736,"ns",NA,0,0,NA,NA,NA
15693,"Contra Costa",0.128978699777886,"Diablo Vista Park",0,1,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
15702,"Alameda",0.294018637561423,"Dimond Canyon Park",0,9,-0.232109026930301,"ns",NA,0,0,NA,0.00000000837619396065747,0.00000000941262356946027
15747,"Sonoma",0.617740588703917,"Doran Park",0,16,-0.209863757372676,"cold",NA,0,0,NA,0.0000000484017697033323,0.0000000618681994524195
15770,"Alameda",0.479791151417539,"Dougherty Hills Open Space",0,4,-0.262332310850271,"cold",NA,0,0,NA,0.0000000155981663141347,0.0000000191920115355515
15804,"Alameda",6.77987427355325,"Dry Creek Pioneer Regional Park",0,13,-0.119467811549053,"ns",NA,0,0,NA,0.0000000623414280198631,0.000000103819310481867
15882,"Santa Clara",8.50753576731188,"Edward R. Levin Park",1,13,-0.102555703897245,"ns",NA,1,0,0,0.00000000175248371370174,0.00000000298877878002202
15886,"Alameda",0.110145973107929,"Eden Greenway",0,0,0.050276914399702,"ns",NA,0,0,NA,0.000000116576579500816,0.000000134746969138178
15920,"Contra Costa",0.723253005930117,"Acalanes Ridge Open Space",0,5,-0.153416756738804,"ns",NA,0,0,NA,NA,NA
15977,"Napa",0.100342404446637,"Lower Reservoir",0,0,-0.138325055055722,"ns",NA,0,0,NA,0.0000000829447799333138,0.0000000831245614563159
15980,"Napa",0.437744209648681,"St Helena Wastewater Treatment Field",0,1,-0.174094406214199,"ns",NA,0,0,NA,0.000000100308746198152,0.000000116948477568712
15982,"Napa",0.605655726932628,"Bell Canyon Reservoir",0,3,-0.138325055055722,"ns",NA,1,1,1,0.0000000522633953892182,0.0000000536649551463597
15986,"Napa",1.10007239038874,"Kimball Reservoir",0,0,-0.211636258320938,"ns",NA,0,0,NA,0.000000143237869565382,0.000000149111414771141
15987,"Napa",1.4052384212482,"Veterans Home Open Space",0,0,-0.209863757372676,"cold",NA,0,0,NA,0.000000109905350598183,0.000000132905398686489
16001,"San Mateo",1.19563848265511,"San Bruno Mountain State Park",0,13,-0.297991875693768,"cold",NA,0,0,NA,0.00000000214001749654358,0.00000000305559177959935
16018,"Santa Clara",6.39103209179128,"El Sereno Open Space Preserve",0,7,-0.0771922464884915,"ns",NA,0,0,NA,0.0000000474008743367449,0.0000000659548504700069
16029,"Marin",0.165385912499367,"Novato Lands 008",0,0,-0.211107374837038,"ns",NA,0,0,NA,0.0000000139716735958473,0.000000018665181400479
16031,"Marin",0.780569886627446,"Anderson Rowe Open Space",0,2,-0.317025312099692,"ns",NA,0,0,NA,0.0000000076534432125186,0.0000000103529043116168
16055,"Marin",0.230308551857972,"Novato Lands 005",0,1,-0.322303460108775,"cold",NA,0,0,NA,NA,NA
16066,"Marin",0.123666312406389,"Novato Lands 001",0,0,-0.317025312099692,"ns",NA,0,0,NA,NA,NA
16073,"Marin",0.162460675190866,"Bayfront Park",0,3,-0.314394127622371,"cold",NA,0,0,NA,0.0000000392525549841594,0.000000040340076168377
16075,"Marin",2.60083713899799,"Blithedale Summit Open Space Preserve",0,5,-0.322303460108775,"cold",NA,0,0,NA,0.0000000341816281945739,0.0000000378024118674603
16089,"Marin",0.236548286954574,"San Rafael Lands 009",0,0,-0.233588795812426,"ns",NA,0,0,NA,0.00000000315204506939892,0.00000000364771390870544
16093,"Marin",0.302698106928309,"San Rafael Lands 013",0,3,-0.30399305268988,"ns",NA,0,0,NA,0.00000000779648345883288,0.00000000835344238225844
16095,"Marin",0.265877167082332,"Jerry Russom Memorial Park",0,2,-0.317025312099692,"ns",NA,0,0,NA,0.0000000108152988786969,0.0000000108153646039
16108,"Santa Cruz",0.139819914478278,"Freedom Lake Park",0,3,-0.297991875693768,"cold",NA,0,0,NA,0.000000003775176171672,0.00000000507459363419116
16111,"Santa Cruz",0.145227217788529,"Arroyo Seco Canyon",0,7,0.0454754243240263,"ns",NA,0,0,NA,NA,NA
16168,"Marin",0.312135193509802,"Muzzi Marsh",0,4,-0.322303460108775,"cold",NA,0,0,NA,0.0000000254661465248773,0.000000029429610748366
16205,"Santa Clara",0.138964341449097,"Evergreen Park",0,2,-0.209863757372676,"cold",NA,0,0,NA,0.0000000464790446130792,0.0000000467746765764332
16263,"San Mateo",0.199549644193698,"Mirada Surf Park",0,7,-0.0216295775146267,"ns",NA,0,0,NA,0.00000000688007828486548,0.00000000709699676804121
16271,"San Mateo",0.443883590688736,"Burlingame Lagoon Park",0,2,-0.0310170015802914,"ns",NA,0,0,NA,NA,NA
16273,"Sonoma",3.64329909500641,"Sears Point Ranch",0,2,-0.174094406214199,"ns",NA,0,0,NA,0.0000000284999845945322,0.0000000356478935259474
16287,"Sonoma",11.5891839203708,"Modini Mayacamas Preserves",0,9,-0.174094406214199,"ns",NA,0,0,NA,0.000000134444135824197,0.000000147831713093183
16320,"Sonoma",0.182734441556308,"Helen Putnam Regional Park",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
16322,"Solano",9.40942324378524,"Vallejo Lakes",0,1,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
16327,"Santa Clara",8.84281093532264,"Anderson Lake County Park",0,9,-0.174094406214199,"ns",NA,0,0,NA,0.0000000782232021379059,0.000000111497087118551
16339,"San Mateo",0.345986386872584,"Wavecrest Open Space Reserve",0,1,-0.233588795812426,"ns",NA,0,0,NA,0.0000000088071123727218,0.00000000948801037736757
16363,"Sonoma",0.262304811714702,"Sonoma State Historic Park",0,5,-0.0310170015802914,"ns",NA,0,0,NA,0.000000230062909167827,0.000000243199053784338
16376,"Santa Clara",0.17980856866578,"Felton Station",0,0,-0.0323841905475102,"ns",NA,0,0,NA,0.0000000827210158149683,0.0000000864421139112892
16377,"Santa Cruz",0.399976390358803,"Gallighan Slough",0,1,-0.297991875693768,"cold",NA,0,0,NA,0.000000000303146480140626,0.000000000407820444081608
16384,"Napa",2.72890848686078,"Snell Valley Fernandes Addition",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
16385,"Santa Cruz",0.16937335260217,"Gallighan Slough",0,2,-0.314394127622371,"cold",NA,0,0,NA,0.000000000366346786240257,0.000000000407820444081608
16401,"Santa Clara",0.438849499887053,"Field Sports Park",0,0,-0.315090641230347,"ns",NA,0,0,NA,0.0000000992710127434293,0.000000103122175687531
16413,"San Mateo",2.6464821767863,"Filoli Center",0,11,0.105105800702453,"ns",NA,0,0,NA,0.00000000481813700048406,0.00000000698087632144961
16441,"San Mateo",0.149180326154734,"Fitzgerald Marine Reserve",0,15,0.112060403053616,"ns",NA,0,0,NA,0.00000000597925531309329,0.00000000636737951253963
16472,"Napa",3.22642013384498,"Foote Botanical Preserve",0,0,-0.209863757372676,"cold",NA,0,0,NA,NA,NA
16477,"Sonoma",0.851819129666563,"Foothill Regional Park",0,7,-0.0310170015802914,"ns",NA,0,0,NA,0.000000117211556016628,0.000000119089996530874
16498,"Santa Clara",5.27395293793604,"Foothills Park",5,15,0.930144563331336,"hot","occ_hot_effort_hot_SUSPECT",5,0,0,0.000000476748823530215,0.00000048816474418345
16510,"Sonoma",13.053906328632,"Fort Ross State Historic Park",0,12,0.326676510004478,"ns",NA,0,0,NA,0.000000619163245119125,0.000000850614412684081
16535,"Santa Clara",2.96240763822402,"Fremont Older Open Space Preserve",0,15,-0.149598783143906,"ns",NA,0,0,NA,0.0000000573226728306508,0.0000000745735135865289
16543,"Marin",1.61357220065514,"French Ranch Open Space Preserve",0,3,-0.102555703897245,"ns",NA,0,0,NA,0.0000000496158634177846,0.0000000508154052170084
16569,"Marin",0.126185697983547,"Gallinas Creek Marsh Restoration",0,0,-0.300919630643503,"ns",NA,0,0,NA,0.00000000584297055183924,0.00000000621710061210479
16633,"Marin",2.94340745574216,"Angel Island State Park",0,0,-0.209863757372676,"cold",NA,0,0,NA,0.0000000179246892884066,0.0000000219402878087749
16642,"Alameda",10.5515228815731,"Garin Regional Park",2,13,0.0762910518951394,"ns",NA,2,0,0,0.000000105273663564276,0.000000150289508837886
16651,"Marin",6.17828036207134,"Gary Giacomini Open Space Preserve",2,7,0.285915810405891,"ns",NA,1,0,0,0.0000000414107645951844,0.0000000461518077088385
16667,"San Mateo",11.1176388544776,"Golden Gate National Recreation Area",5,13,0.0825898696038703,"ns",NA,6,1,0.166666666666667,0.00000000593077853494606,0.0000000313143857511022
16679,"Sonoma",20.5708887702658,"Trione-Annadel State Park",4,14,0.112060403053616,"ns",NA,14,11,0.785714285714286,0.000000155064768136981,0.000000312596370122264
16695,"San Francisco",0.284301673019782,"Glen Canyon Park",0,12,-0.289465805365592,"cold",NA,0,0,NA,0.00000000855905213370534,0.00000000929845889174885
16711,"Marin",110.294519034627,"Golden Gate National Recreation Area",0,17,-0.209863757372676,"cold",NA,0,0,NA,0.0000000253594425458914,0.0000000704353624314535
16716,"San Francisco",1.82682006560659,"Golden Gate National Recreation Area",0,14,-0.252676457568109,"cold",NA,0,0,NA,0.0000000123380905492354,0.0000000202753831501923
16720,"San Francisco",4.13775700509434,"Golden Gate Park",0,17,-0.271661587897018,"cold",NA,0,0,NA,0.0000000156244368554326,0.0000000160734892062919
16755,"Santa Cruz",0.175300939370088,"Harkins Slough",0,0,-0.330037075964696,"cold",NA,0,0,NA,0.000000000647020659272357,0.000000000879306516488043
