"cell_id","elev_mean","slope_mean","aspect_north","aspect_east","lc_frac_tree","lc_frac_shrub","lc_frac_grass","lc_frac_crop","lc_frac_built","lc_frac_bare","lc_frac_wetland","lc_frac_water","ghm"
451,597.103393554688,14.5588827133179,-0.547247290611267,-0.0646807551383972,0.778701663017273,0.000404016114771366,0.220288321375847,0,0.000606024172157049,0,0,0,0.115807391703129
452,619.900756835938,15.7987651824951,-0.406985342502594,0.045943595468998,0.678121745586395,0,0.320531517267227,0,0.000404016114771366,0,0,0.000942704209592193,0.12002594769001
453,513.76318359375,17.3971271514893,-0.328184366226196,0.343662112951279,0.706304132938385,0,0.293695837259293,0,0,0,0,0,0.0944910198450089
454,464.948638916016,17.686767578125,-0.5106360912323,-0.0849157199263573,0.752388775348663,0,0.247611224651337,0,0,0,0,0,0.067204125225544
455,532.833679199219,19.5812358856201,-0.536533534526825,-0.309681057929993,0.823004901409149,0.000875368248671293,0.176119744777679,0,0,0,0,0,0.0313097350299358
456,631.81689453125,20.0216102600098,-0.554851233959198,-0.179445877671242,0.696483492851257,0.00303012086078525,0.300486385822296,0,0,0,0,0,0.0741199925541878
457,642.856567382812,24.4427814483643,-0.235733672976494,0.0632408782839775,0.882506370544434,0.0294258389621973,0.0867938250303268,0,0,0.000667951535433531,0,0.000606024172157049,0.120387472212315
458,569.829040527344,25.5692195892334,-0.359711021184921,0.0398632623255253,0.931662499904633,0.000336680095642805,0.0680008232593536,0,0,0,0,0,0.0886397436261177
459,563.319702148438,27.5916519165039,-0.456307590007782,0.0122018782421947,0.875388860702515,0.0168655887246132,0.107610903680325,0,0,0.000134672038257122,0,0,0.0203693471848965
460,527.535766601562,23.2085266113281,-0.350805461406708,-0.145682752132416,0.852119326591492,0.00391419650986791,0.143023774027824,0,0.000067336019128561,0.000875368248671293,0,0,0.0254367720335722
461,577.116394042969,22.8503608703613,-0.352175951004028,-0.114432513713837,0.89043664932251,0.0178440436720848,0.0917193070054054,0,0,0,0,0,0.0360771231353283
462,702.759521484375,18.3071670532227,-0.352939546108246,-0.526439070701599,0.604912340641022,0,0.382361143827438,0,0.00356880901381373,0.0091576986014843,0,0,0.049794215708971
463,878.175109863281,17.5826206207275,-0.325503259897232,-0.416915327310562,0.846430242061615,0.000067336019128561,0.151743829250336,0,0.000202008057385683,0.00155656912829727,0,0,0.0523070320487022
464,894.708740234375,20.8473167419434,0.0779182836413383,0.168046206235886,0.958728134632111,0,0.0369623377919197,0,0,0.00430950522422791,0,0,0.0846415683627129
465,853.584350585938,22.7123146057129,0.208634465932846,-0.0139350583776832,0.940915167331696,0.00101004028692842,0.0528387948870659,0,0.0051013114862144,0.000134672038257122,0,0,0.140422880649567
499,667.370056152344,13.2379302978516,0.0538806840777397,0.0176888294517994,0.56711208820343,0.018089696764946,0.412128895521164,0,0.00101004028692842,0.00165929272770882,0,0,0.0693202614784241
500,664.608825683594,11.8670244216919,-0.253999352455139,-0.094399482011795,0.550060629844666,0.0135270738974214,0.424749881029129,0,0.0085408566519618,0.00312156439758837,0,0,0.10243920981884
